DATA,DIA,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,H25,TOTAL
22/07/2018,Diumenge,4550.52,4254.66,4068.00,3929.96,3871.23,3835.09,3732.26,3831.12,4025.14,4336.50,4558.09,4704.17,4812.78,4979.03,4946.25,4741.76,4662.00,4664.60,4723.60,4795.63,4874.17,5091.23,5092.57,4765.91,0.00,107846.28
23/07/2018,Dilluns,4418.96,4140.89,4007.03,3946.72,3965.46,4160.01,4707.03,5305.49,5902.54,6380.45,6732.20,6914.90,7111.47,7167.88,7006.49,7014.46,7019.03,6995.57,6803.93,6664.15,6565.11,6519.11,6090.55,5571.18,0.00,141110.61
24/07/2018,Dimarts,5183.46,4843.96,4639.41,4573.97,4544.01,4668.44,5091.30,5660.37,6275.91,6780.07,7147.33,7281.39,7459.12,7481.10,7324.37,7282.69,7225.72,7215.15,6965.65,6749.1,6588.46,6509.00,6073.08,5567.10,0.00,149130.14
25/07/2018,Dimecres,5180.45,4832.22,4617.22,4527.82,4508.11,4645.93,5056.74,5575.03,6144.65,6610.93,6965.67,7149.88,7347.21,7407.76,7269.82,7268.71,7257.13,7198.96,6978.09,6805.66,6661.66,6573.45,6168.87,5649.10,0.00,148401.08
26/07/2018,Dijous,5206.31,4853.78,4633.35,4534.72,4522.17,4632.12,5050.65,5563.28,6124.99,6622.69,7055.11,7273.17,7475.59,7493.74,7348.52,7293.92,7330.70,7287.63,7099.47,6928.21,6755.69,6679.19,6282.78,5753.86,0.00,149801.61
27/07/2018,Divendres,5323.81,4955.99,4724.79,4625.08,4612.43,4726.31,5139.24,5578.52,6148.50,6684.37,7101.12,7330.61,7579.61,7630.68,7465.36,7363.97,7278.44,7154.09,6997.13,6865.59,6672.50,6546.39,6070.32,5661.12,0.00,150235.98
28/07/2018,Dissabte,5341.12,4951.77,4699.56,4520.37,4410.37,4318.42,4318.25,4395.63,4738.74,5150.83,5560.71,5785.05,5938.57,6031.49,5917.49,5814.25,5722.30,5688.38,5617.78,5575.42,5548.58,5619.95,5401.15,5060.81,0.00,126127.00
29/07/2018,Diumenge,4708.05,4372.72,4130.17,3970.47,3882.86,3850.37,3809.58,3824.63,4069.33,4416.34,4738.53,4966.40,5150.75,5342.97,5401.73,5326.60,5258.50,5223.23,5236.29,5274.11,5328.63,5597.09,5603.82,5224.14,0.00,114707.33
30/07/2018,Dilluns,4787.58,4435.74,4243.06,4150.43,4144.00,4321.69,4846.16,5423.17,6111.76,6689.53,7093.58,7302.70,7510.02,7562.34,7406.72,7356.31,7279.69,7173.47,6965.78,6798.25,6647.65,6621.38,6220.76,5681.44,0.00,146773.19
31/07/2018,Dimarts,5197.50,4816.57,4586.73,4484.21,4446.98,4560.70,4997.52,5478.76,6113.70,6689.22,7143.05,7384.03,7607.41,7664.34,7499.51,7459.44,7405.82,7319.53,7078.06,6864.56,6694.72,6677.84,6287.81,5736.87,0.00,150194.86
01/08/2018,Dimecres,5245.09,4851.61,4625.98,4516.11,4468.12,4575.52,4996.25,5511.65,6181.33,6742.59,7203.27,7453.07,7688.63,7761.20,7625.57,7589.72,7537.34,7424.07,7189.07,6972.74,6842.10,6849.98,6476.55,5943.61,0.00,152271.15
02/08/2018,Dijous,5405.30,4982.86,4735.47,4609.68,4580.74,4680.95,5111.01,5597.48,6253.92,6828.20,7293.05,7528.21,7745.53,7814.32,7664.02,7615.90,7573.07,7487.84,7273.97,7084.16,6956.20,6946.87,6563.30,6025.53,0.00,154357.58
03/08/2018,Divendres,5516.34,5080.25,4824.68,4703.72,4666.63,4756.98,5180.55,5649.41,6291.77,6818.24,7255.52,7500.44,7707.96,7739.69,7532.56,7413.94,7335.31,7219.05,7011.37,6868.08,6685.13,6671.82,6306.37,5827.97,0.00,152563.78
04/08/2018,Dissabte,5412.41,5009.22,4716.50,4535.94,4402.23,4322.22,4317.93,4391.43,4779.71,5282.39,5717.21,5969.59,6158.39,6297.75,6260.47,6193.43,6089.07,6042.94,5964.09,5923.02,5928.41,6069.50,5853.08,5487.67,0.00,131124.58
05/08/2018,Diumenge,5078.08,4713.48,4438.82,4250.30,4140.75,4085.59,4073.77,4042.20,4270.91,4652.38,5011.56,5277.62,5485.90,5684.29,5736.05,5658.43,5576.21,5489.36,5419.08,5389.82,5416.14,5721.24,5649.56,5327.42,0.00,120588.93
06/08/2018,Dilluns,4895.38,4513.30,4305.86,4192.92,4165.16,4289.54,4708.51,5127.84,5746.57,6310.44,6735.14,6989.66,7232.82,7359.95,7283.95,7209.58,7136.83,6960.92,6761.45,6640.05,6563.12,6684.36,6306.41,5808.88,0.00,143928.64
07/08/2018,Dimarts,5309.40,4912.98,4654.20,4494.10,4446.03,4537.73,4909.76,5305.31,5921.03,6448.92,6862.81,7089.00,7309.39,7405.56,7276.25,7193.90,7131.49,7033.64,6797.35,6623.39,6523.86,6589.62,6163.79,5667.93,0.00,146607.41
08/08/2018,Dimecres,5212.80,4833.24,4620.82,4516.41,4464.92,4531.62,4884.91,5251.45,5808.51,6284.72,6646.16,6880.29,7080.20,7183.42,7123.52,7046.34,6989.80,6923.41,6721.28,6492.29,6449.44,6517.19,6060.46,5607.90,0.00,144131.08
09/08/2018,Dijous,5157.37,4778.58,4573.85,4451.60,4376.98,4491.63,4874.36,5310.57,5892.51,6385.66,6697.16,6851.28,7027.20,7128.75,6955.48,6658.58,6323.48,6035.86,5924.20,5841.17,5793.99,5856.28,5452.86,5008.61,0.00,137848.00
10/08/2018,Divendres,4640.14,4331.89,4161.18,4091.98,4062.39,4177.89,4512.26,4819.50,5305.83,5711.59,5971.32,6081.10,6220.16,6240.54,6063.55,5933.68,5876.40,5835.40,5743.84,5663.13,5515.71,5641.28,5274.29,4883.37,0.00,126758.38
11/08/2018,Dissabte,4565.64,4296.43,4074.85,3946.49,3868.69,3853.98,3900.49,3958.72,4244.20,4638.37,4908.37,5132.61,5231.35,5317.40,5254.81,5114.43,5038.19,5002.79,5004.80,5017.71,5075.01,5262.88,5003.60,4663.22,0.00,112375.01
12/08/2018,Diumenge,4350.76,4076.45,3888.33,3770.64,3718.92,3719.59,3717.39,3695.06,3924.27,4238.99,4530.48,4710.87,4884.58,5114.71,5143.08,5089.34,5000.96,4897.08,4845.52,4804.46,4909.88,5209.07,4996.49,4592.47,0.00,107829.37
13/08/2018,Dilluns,4238.11,4035.24,3874.11,3792.04,3784.83,3885.94,4258.85,4495.87,4979.61,5433.52,5756.62,5924.97,6113.05,6219.65,6138.07,6057.23,5973.53,5918.03,5794.86,5721.88,5676.34,5784.04,5372.23,4945.85,0.00,124174.45
14/08/2018,Dimarts,4609.37,4273.17,4083.84,3997.47,3958.75,4033.60,4354.13,4615.72,5038.46,5400.63,5658.75,5763.21,5883.70,5976.13,5898.52,5816.58,5707.31,5675.85,5627.60,5519.88,5462.06,5554.63,5154.65,4758.19,0.00,122822.19
15/08/2018,Dimecres,4434.20,4176.04,3959.57,3845.35,3793.54,3770.69,3830.69,3852.94,4052.76,4322.08,4565.31,4700.83,4842.96,4973.35,4959.54,4874.99,4816.68,4793.56,4789.44,4762.13,4828.84,5134.58,4941.53,4640.48,0.00,107662.08
16/08/2018,Dijous,4404.80,4117.99,3953.22,3866.65,3837.18,3936.74,4273.56,4569.55,5001.43,5430.12,5760.78,5930.59,6078.03,6167.83,6067.49,5979.17,5942.59,5885.05,5760.39,5674.69,5658.10,5788.21,5362.81,4968.60,0.00,124415.56
17/08/2018,Divendres,4602.70,4306.36,4136.26,4036.49,3984.85,4086.26,4371.26,4586.87,5070.43,5491.61,5833.71,5966.98,6088.35,5965.84,5558.78,5347.19,5203.96,5105.98,5001.03,4969.57,5085.07,5182.53,4801.86,4499.02,0.00,119282.95
18/08/2018,Dissabte,4228.33,4021.55,3847.38,3749.71,3686.54,3681.18,3742.82,3756.13,4007.18,4395.66,4659.86,4791.87,4879.25,4988.59,4901.32,4743.53,4658.53,4645.17,4627.79,4657.86,4818.32,5027.59,4717.69,4381.85,0.00,105615.69
19/08/2018,Diumenge,4054.60,3814.70,3628.08,3512.28,3453.16,3443.21,3491.75,3431.21,3616.82,3959.48,4189.23,4366.35,4448.84,4654.53,4689.65,4625.31,4500.03,4460.42,4483.34,4511.95,4685.97,4983.61,4780.80,4483.06,0.00,100268.38
20/08/2018,Dilluns,4141.12,3930.22,3788.04,3715.05,3716.46,3773.36,4275.48,4574.19,5046.24,5567.20,5884.43,6042.36,6234.12,6318.74,6215.56,6147.78,6083.57,6076.48,5950.12,5860.3,5902.74,5998.96,5526.81,5107.90,0.00,125877.21
21/08/2018,Dimarts,4706.17,4390.31,4174.05,4056.43,4054.52,4169.82,4533.59,4833.61,5276.59,5717.48,6075.90,6265.90,6456.79,6556.80,6458.59,6380.62,6306.62,6253.41,6123.76,5980.09,5951.73,6098.63,5612.12,5185.49,0.00,131619.02
22/08/2018,Dimecres,4813.99,4499.69,4330.31,4242.47,4195.66,4323.28,4658.98,4959.72,5398.60,5862.78,6145.56,6405.26,6579.62,6619.87,6532.27,6473.29,6409.97,6402.47,6269.64,6152.88,6191.78,6258.00,5725.90,5306.12,0.00,134758.08
23/08/2018,Dijous,4880.06,4564.31,4365.75,4266.01,4254.82,4336.48,4702.39,4967.19,5430.45,5859.45,6179.60,6407.15,6645.99,6737.90,6617.23,6531.94,6445.59,6393.00,6241.34,6144.44,6215.00,6199.32,5693.39,5229.76,0.00,135308.55
24/08/2018,Divendres,4841.02,4529.42,4315.89,4214.35,4190.91,4242.29,4617.21,4921.29,5386.62,5781.87,6097.38,6309.47,6477.27,6575.20,6441.80,6338.48,6258.67,6186.23,6033.27,5917.47,5943.18,5960.64,5495.92,5147.31,0.00,132223.16
25/08/2018,Dissabte,4769.29,4502.75,4294.80,4164.36,4073.06,4021.51,4047.30,4065.43,4316.09,4614.70,4879.97,5063.12,5147.28,5259.68,5128.08,5015.47,4910.48,4872.53,4861.15,4857.13,4989.50,5166.72,4789.91,4460.70,0.00,112271.01
26/08/2018,Diumenge,4174.00,3883.87,3753.44,3671.07,3626.05,3622.21,3649.57,3576.18,3769.79,4019.61,4221.62,4403.55,4524.79,4644.30,4629.08,4516.13,4434.95,4402.70,4380.40,4440.58,4711.20,5030.60,4759.90,4530.00,0.00,101375.58
27/08/2018,Dilluns,4263.90,4018.05,3858.00,3820.63,3829.39,4021.18,4600.95,5005.49,5553.55,5998.74,6284.03,6483.82,6681.75,6725.92,6517.37,6407.21,6394.93,6341.88,6196.84,6112.79,6215.38,6311.90,5679.15,5261.93,0.00,132584.78
28/08/2018,Dimarts,4844.46,4519.91,4362.81,4302.84,4294.60,4420.94,4903.07,5342.31,5890.35,6338.01,6678.05,6882.67,6970.80,6992.31,6823.55,6833.19,6775.05,6680.96,6432.67,6321.63,6422.56,6407.66,5892.86,5461.31,0.00,140794.58
29/08/2018,Dimecres,5086.96,4795.53,4618.31,4525.15,4524.52,4636.89,5080.34,5495.05,6058.36,6495.77,6854.78,7053.00,7235.04,7207.81,6937.10,6820.35,6753.96,6669.51,6439.17,6379.25,6449.54,6390.75,5859.35,5407.41,0.00,143773.88
30/08/2018,Dijous,4996.20,4681.42,4438.25,4441.33,4451.27,4570.13,5043.64,5499.44,5878.94,6278.57,6636.19,6843.74,7043.19,7057.32,6809.31,6687.46,6604.55,6540.65,6376.63,6296.2,6407.77,6363.79,5807.67,5374.65,0.00,141128.28
31/08/2018,Divendres,4956.73,4686.30,4518.67,4444.89,4424.29,4503.37,4964.12,5367.43,5794.85,6137.63,6384.38,6506.16,6602.55,6535.59,6264.40,6109.28,6040.36,6034.44,5854.91,5773.27,5958.36,5935.47,5536.24,5151.89,0.00,134485.55
01/09/2018,Dissabte,4815.02,4486.85,4316.32,4148.82,4126.44,4092.43,4174.00,4191.18,4436.92,4795.27,5110.40,5216.57,5344.54,5416.54,5272.64,5110.92,5006.04,4965.51,4971.61,4953.01,5179.06,5313.91,4864.29,4542.50,0.00,114850.78
02/09/2018,Diumenge,4245.20,3985.20,3827.05,3730.24,3655.58,3651.18,3734.89,3706.80,3882.81,4185.85,4430.18,4595.45,4711.49,4864.68,4827.25,4733.54,4653.00,4638.20,4666.72,4725.47,5034.31,5285.64,5071.06,4736.84,0.00,105578.59
03/09/2018,Dilluns,4411.44,4168.74,4012.01,3985.00,4014.29,4211.67,4850.72,5421.40,5962.75,6391.33,6692.67,6864.28,7042.99,7044.05,6883.73,6827.53,6772.26,6699.93,6463.05,6323.57,6450.57,6327.00,5679.12,5230.89,0.00,138730.98
04/09/2018,Dimarts,4907.65,4653.48,4475.78,4435.89,4431.21,4567.07,5062.45,5574.51,6097.06,6503.40,6866.59,7023.24,7190.18,7165.75,6965.70,6936.88,6887.86,6801.57,6613.28,6439.84,6612.06,6484.50,5810.80,5355.58,0.00,143862.34
05/09/2018,Dimecres,4996.34,4729.91,4567.42,4497.50,4457.90,4603.74,5099.45,5596.95,6042.30,6453.98,6766.11,6916.61,7076.42,7101.74,6945.51,6863.02,6843.57,6760.54,6548.40,6371.89,6505.86,6446.39,5815.98,5359.20,0.00,143366.72
06/09/2018,Dijous,4945.22,4663.69,4509.65,4461.46,4453.74,4577.92,5107.30,5567.51,6002.12,6385.18,6660.12,6837.53,7000.46,6960.78,6783.26,6763.34,6681.81,6587.14,6361.17,6151.45,6317.25,6114.31,5495.34,5019.66,0.00,140407.41
07/09/2018,Divendres,4701.89,4452.92,4322.92,4268.63,4243.80,4417.46,4904.42,5378.98,5819.21,6149.03,6430.24,6569.84,6721.40,6721.13,6520.16,6428.84,6414.66,6330.79,6147.90,6067.3,6187.97,6088.63,5457.06,5082.96,0.00,135828.13
08/09/2018,Dissabte,4806.64,4516.11,4290.69,4164.20,4137.96,4108.01,4179.52,4259.68,4517.67,4918.98,5224.28,5367.63,5459.11,5517.45,5356.04,5165.08,5043.13,4998.93,4959.99,5012.14,5281.92,5321.30,4927.70,4573.71,0.00,116107.89
09/09/2018,Diumenge,4320.21,4064.12,3847.43,3792.51,3744.10,3721.54,3772.98,3790.02,3867.11,4231.87,4452.88,4619.97,4743.58,4914.51,4913.74,4729.81,4614.43,4568.50,4547.07,4604.26,4972.89,5124.84,4823.00,4508.76,0.00,105290.10
10/09/2018,Dilluns,4184.77,3950.56,3815.66,3784.38,3763.72,3894.14,4243.10,4660.19,5013.55,5373.78,5600.49,5678.77,5812.70,5860.10,5724.48,5611.56,5565.85,5491.68,5349.68,5281.11,5514.05,5427.27,4904.33,4528.68,0.00,119034.58
11/09/2018,Dimarts,4224.98,3989.31,3824.16,3706.02,3672.31,3686.98,3795.01,3810.57,3959.72,4286.15,4558.05,4717.23,4827.45,5030.67,4948.41,4805.51,4684.74,4630.64,4654.22,4701.32,5136.40,5186.05,4864.78,4515.01,0.00,106215.67
12/09/2018,Dimecres,4240.65,4035.88,3919.83,3897.73,3928.33,4111.47,4774.10,5399.68,5894.49,6198.42,6533.64,6703.34,6870.22,6882.87,6679.83,6695.25,6703.38,6650.55,6401.86,6253.23,6411.98,6093.35,5467.43,4990.06,0.00,135737.57
13/09/2018,Dijous,4660.49,4424.20,4277.69,4215.10,4218.57,4350.78,4900.21,5496.17,5924.82,6205.70,6492.49,6647.58,6863.25,6872.12,6671.63,6691.14,6728.39,6716.90,6535.39,6440.48,6654.54,6398.63,5712.96,5217.80,0.00,139317.04
14/09/2018,Divendres,4862.24,4586.91,4427.82,4367.20,4356.03,4489.39,5028.66,5610.56,6010.33,6325.28,6585.96,6734.19,6895.33,6888.63,6642.00,6595.49,6524.82,6452.14,6281.38,6213.54,6433.84,6195.58,5511.79,5071.19,0.00,139090.27
15/09/2018,Dissabte,4843.20,4584.35,4375.43,4262.66,4179.70,4099.46,4200.54,4353.50,4598.56,5005.52,5267.71,5416.11,5538.42,5607.59,5399.11,5173.13,5007.07,4965.30,4965.94,4981.18,5275.16,5265.64,4890.99,4558.67,0.00,116814.93
16/09/2018,Diumenge,4277.09,4044.77,3832.00,3741.20,3740.95,3709.78,3809.39,3798.41,3926.19,4257.24,4528.44,4704.39,4833.96,4985.46,4982.06,4810.93,4696.74,4651.27,4665.01,4745.48,5226.83,5258.62,4942.77,4555.82,0.00,106724.79
17/09/2018,Dilluns,4278.46,4070.24,3931.00,3926.37,4002.64,4206.36,4908.63,5596.92,6016.04,6298.41,6551.46,6706.86,6857.95,6838.05,6642.76,6652.04,6614.56,6552.12,6364.41,6236.22,6564.55,6210.50,5510.58,5025.76,0.00,136562.86
18/09/2018,Dimarts,4730.10,4497.05,4361.36,4290.52,4273.53,4418.74,4989.87,5631.69,6006.27,6227.91,6427.33,6521.87,6653.14,6668.72,6448.72,6405.66,6415.19,6402.50,6262.94,6232.59,6504.78,6207.39,5536.23,5022.33,0.00,137136.42
19/09/2018,Dimecres,4711.02,4461.75,4332.73,4272.90,4289.92,4432.91,4965.87,5598.36,5905.02,6177.08,6457.63,6631.61,6775.96,6765.73,6644.51,6680.02,6657.63,6583.89,6409.15,6360.81,6619.69,6301.04,5611.53,5129.01,0.00,138775.77
20/09/2018,Dijous,4779.21,4527.51,4363.04,4300.94,4314.36,4467.89,5031.95,5642.73,5985.48,6301.99,6575.25,6772.00,6977.32,6979.09,6816.08,6833.35,6828.12,6784.52,6598.11,6504.63,6732.31,6371.32,5695.22,5171.40,0.00,141353.83
21/09/2018,Divendres,4800.42,4559.42,4423.96,4342.50,4332.51,4443.91,4985.02,5618.37,6007.99,6282.62,6572.96,6771.09,6973.65,7031.79,6839.40,6784.48,6717.01,6613.88,6438.97,6352.53,6547.33,6187.91,5586.19,5186.50,0.00,140400.38
22/09/2018,Dissabte,4895.70,4623.15,4340.94,4320.74,4254.32,4155.47,4213.69,4448.39,4618.97,5031.14,5361.35,5465.14,5635.07,5692.88,5517.17,5389.61,5239.47,5228.30,5225.54,5247.57,5604.08,5500.30,5048.40,4708.93,0.00,119766.31
23/09/2018,Diumenge,4436.67,4157.29,3953.96,3850.86,3803.31,3774.27,3810.19,3800.20,3973.83,4275.17,4483.36,4671.81,4889.92,5070.93,5063.31,4938.37,4868.47,4867.67,4909.12,4972.98,5387.05,5391.54,5123.46,4829.54,0.00,109303.27
24/09/2018,Dilluns,4503.91,4280.44,4118.43,4028.49,4057.08,4187.61,4733.97,5196.09,5454.62,5786.20,6079.93,6223.32,6393.24,6370.39,6198.94,6171.73,6165.18,6078.52,5926.04,5943.99,6244.06,5934.88,5362.85,4911.76,0.00,130351.65
25/09/2018,Dimarts,4643.72,4391.37,4254.34,4179.08,4189.17,4309.33,4829.23,5474.30,5763.18,6012.94,6188.63,6323.07,6441.98,6437.83,6327.65,6300.85,6340.00,6293.78,6075.81,6079.65,6410.75,6026.14,5421.65,4931.92,0.00,133646.31
26/09/2018,Dimecres,4675.91,4446.61,4265.74,4228.20,4272.61,4396.52,4931.84,5540.37,5857.90,6070.24,6296.22,6410.58,6541.46,6484.82,6243.01,6272.62,6232.29,6213.49,6023.10,6060.73,6320.26,5941.45,5306.31,4843.47,0.00,133875.72
27/09/2018,Dijous,4575.60,4381.31,4173.64,4203.29,4212.22,4328.63,4861.19,5476.92,5749.73,5970.09,6096.03,6168.64,6305.74,6296.00,6115.01,6168.70,6158.17,6117.58,5922.14,5976.66,6306.64,5981.05,5282.90,4859.56,0.00,131687.43
28/09/2018,Divendres,4586.24,4350.24,4189.46,4143.50,4151.54,4289.71,4796.73,5417.75,5682.67,5897.70,6119.81,6244.76,6393.42,6417.86,6290.84,6261.31,6234.43,6171.08,6038.33,6049.46,6274.47,5967.89,5326.82,4876.99,0.00,132173.01
29/09/2018,Dissabte,4598.43,4399.68,4157.76,4075.21,4032.70,3972.32,4069.05,4229.44,4399.52,4799.61,4996.44,5124.11,5218.72,5327.96,5176.36,4978.01,4804.89,4775.43,4788.11,4882.67,5238.39,5110.61,4717.17,4414.74,0.00,112287.30
30/09/2018,Diumenge,4109.25,3866.32,3700.79,3605.95,3533.41,3550.08,3622.29,3690.37,3788.86,4138.99,4419.37,4553.55,4649.87,4789.60,4740.47,4568.72,4441.57,4425.54,4420.03,4582.95,5067.63,5014.51,4773.28,4430.95,0.00,102484.36
01/10/2018,Dilluns,4130.31,3966.79,3816.13,3722.40,3785.18,4001.64,4682.97,5343.88,5586.10,5852.76,6084.53,6216.37,6339.68,6318.34,6098.06,6118.87,6080.60,6057.48,5855.05,5964.92,6216.42,5809.38,5197.80,4743.89,0.00,127989.55
02/10/2018,Dimarts,4482.04,4258.68,4109.55,4082.23,4094.67,4221.70,4734.36,5352.07,5606.50,5765.96,5912.53,6019.51,6115.21,6037.85,5910.59,5960.92,5939.88,5895.59,5802.13,5935.72,6245.26,5848.95,5238.48,4807.74,0.00,128378.12
03/10/2018,Dimecres,4550.14,4350.62,4171.66,4153.34,4149.01,4273.83,4813.69,5468.16,5750.82,5946.48,6080.18,6188.64,6240.60,6249.01,6064.29,6138.00,6139.58,6110.13,5949.90,6012.26,6283.36,5895.68,5325.98,4920.94,0.00,131226.28
04/10/2018,Dijous,4593.79,4365.04,4227.13,4196.69,4222.65,4336.31,4869.43,5494.49,5774.66,5988.67,6158.22,6276.89,6375.76,6336.74,6130.07,6177.85,6191.66,6123.57,5992.26,6101.62,6295.59,5884.04,5293.70,4838.76,0.00,132245.57
05/10/2018,Divendres,4549.73,4327.85,4162.19,4120.58,4140.83,4279.15,4802.14,5451.62,5713.96,5898.07,6074.94,6167.04,6291.76,6263.00,6056.94,6039.45,5973.72,5879.71,5764.14,5921.53,6136.77,5747.59,5256.45,4862.67,0.00,129881.79
06/10/2018,Dissabte,4594.53,4353.49,4143.36,4088.50,4015.65,3952.19,4078.17,4295.23,4445.63,4821.94,5048.95,5131.31,5224.47,5258.58,5119.32,4934.08,4798.57,4731.65,4747.84,4967.42,5158.88,5055.16,4617.14,4344.90,0.00,111926.96
07/10/2018,Diumenge,4099.25,3884.10,3720.88,3623.34,3577.24,3548.06,3608.67,3676.03,3785.93,4089.78,4347.36,4451.36,4470.69,4628.50,4551.29,4357.69,4250.00,4199.13,4270.13,4610.17,4973.54,4839.67,4561.92,4249.78,0.00,100374.46
08/10/2018,Dilluns,3987.75,3792.89,3701.97,3689.65,3698.99,3919.93,4546.13,5262.04,5571.78,5755.32,5886.83,5929.69,6032.82,5979.34,5778.92,5757.70,5716.93,5686.78,5598.34,5873.55,6115.83,5743.95,5184.16,4726.88,0.00,123938.15
09/10/2018,Dimarts,4429.01,4217.04,4089.63,4067.95,4080.25,4153.88,4710.86,5426.95,5692.19,5852.07,5978.46,6016.59,6095.47,6044.24,5829.44,5796.84,5724.65,5687.56,5671.55,5954.51,6112.79,5661.62,5071.19,4685.16,0.00,127049.93
10/10/2018,Dimecres,4365.20,4151.38,4023.79,4001.37,4000.36,4092.83,4638.99,5343.07,5640.60,5837.92,5987.27,6073.70,6158.71,6095.52,5893.34,5908.78,5868.73,5793.41,5716.70,5964.27,6170.21,5796.11,5220.40,4789.72,0.00,127532.36
11/10/2018,Dijous,4502.22,4235.49,4112.31,4083.87,4100.26,4214.98,4722.97,5404.64,5682.17,5836.80,6004.26,6100.50,6230.06,6224.10,6034.61,6038.74,5967.92,5887.08,5743.61,5945.51,6028.99,5650.89,5124.20,4709.77,0.00,128585.91
12/10/2018,Divendres,4445.54,4206.97,4011.27,3907.47,3876.08,3813.82,3838.95,4001.09,4095.53,4416.11,4678.76,4752.32,4812.66,4883.73,4792.63,4590.24,4452.20,4422.56,4386.73,4660.05,4964.92,4822.54,4629.17,4297.86,0.00,105759.18
13/10/2018,Dissabte,4060.09,3859.78,3684.86,3605.80,3556.13,3593.44,3781.34,3985.51,4148.70,4508.40,4764.67,4878.10,4933.29,5014.70,4849.35,4676.64,4520.99,4527.92,4556.23,4821.85,5078.13,4901.54,4522.17,4220.21,0.00,105049.81
14/10/2018,Diumenge,3940.12,3752.25,3598.78,3498.18,3452.67,3481.23,3555.27,3651.27,3723.45,4038.77,4281.42,4466.11,4564.12,4676.74,4570.96,4388.04,4293.83,4267.91,4370.95,4726.15,4908.03,4784.26,4484.69,4177.84,0.00,99653.03
15/10/2018,Dilluns,3852.77,3566.20,3550.85,3508.29,3567.24,3782.10,4410.71,5157.21,5506.76,5676.77,5828.04,5866.84,5969.48,5866.14,5710.09,5697.23,5672.27,5586.96,5525.05,5816.83,5968.50,5619.56,5039.83,4601.65,0.00,121347.37
16/10/2018,Dimarts,4350.04,4138.96,3984.44,3925.89,3931.26,4087.34,4553.77,5244.42,5568.91,5716.63,5820.49,5903.20,6037.57,6014.17,5807.25,5807.48,5777.14,5737.56,5663.49,5978.13,6107.51,5705.85,5242.37,4821.78,0.00,125925.64
17/10/2018,Dimecres,4528.47,4302.33,4137.22,4130.45,4128.81,4248.43,4758.64,5458.73,5760.72,5880.73,5984.27,6075.87,6183.38,6137.86,5948.88,5956.75,5932.43,5893.49,5864.01,6145.44,6262.93,5856.91,5301.69,4854.98,0.00,129733.38
18/10/2018,Dijous,4540.40,4277.53,4173.06,4154.70,4170.05,4270.30,4773.57,5478.12,5762.48,5902.47,6051.17,6058.63,6194.51,6116.09,5907.24,5850.21,5823.25,5838.40,5759.60,6037.53,6137.75,5742.57,5187.33,4782.89,0.00,128989.84
19/10/2018,Divendres,4438.86,4233.50,4090.28,4060.37,4071.82,4202.60,4614.70,5373.98,5706.89,5827.01,6006.90,6086.69,6169.07,6099.70,5899.72,5802.24,5724.60,5625.81,5579.83,5853.35,5988.74,5642.09,5067.58,4715.98,0.00,126882.30
20/10/2018,Dissabte,4492.44,4248.16,4048.15,3953.87,3907.89,3839.49,3920.39,4135.27,4316.16,4664.88,4908.08,5011.32,5095.79,5119.08,4965.45,4763.29,4555.78,4550.17,4549.64,4908.75,5086.56,4924.16,4555.80,4240.12,0.00,108760.67
21/10/2018,Diumenge,3963.36,3738.46,3561.43,3448.88,3432.49,3445.62,3517.13,3649.33,3728.36,4070.67,4291.94,4417.22,4422.91,4569.49,4534.87,4357.79,4232.82,4179.34,4183.39,4611.36,4949.64,4894.42,4594.19,4277.04,0.00,99072.16
22/10/2018,Dilluns,3935.83,3728.21,3646.21,3660.28,3709.32,3894.97,4578.07,5337.22,5673.98,5833.67,5934.62,5958.78,6027.81,5995.94,5816.33,5794.39,5689.74,5628.60,5567.68,5976.46,6088.62,5684.05,5090.47,4656.89,0.00,123908.15
23/10/2018,Dimarts,4329.27,4103.34,3959.63,3901.60,3931.25,4079.91,4611.24,5307.62,5610.97,5735.25,5838.02,5904.02,5965.58,5910.40,5709.23,5699.46,5661.76,5622.98,5557.59,5990.75,6110.29,5711.65,5196.08,4729.80,0.00,125177.67
24/10/2018,Dimecres,4405.62,4176.68,4022.10,3997.19,4010.91,4131.81,4712.02,5446.36,5713.49,5819.38,5928.83,5969.25,6079.47,6050.53,5884.91,5892.12,5859.52,5803.47,5731.79,6099.09,6209.70,5780.29,5157.29,4764.71,0.00,127646.52
25/10/2018,Dijous,4433.20,4187.72,4063.75,4020.49,4046.10,4161.68,4720.58,5428.90,5728.86,5815.40,5923.13,5904.14,5987.96,5979.28,5793.09,5815.33,5759.33,5733.50,5684.08,6048.6,6122.69,5758.58,5163.50,4735.04,0.00,127014.92
26/10/2018,Divendres,4409.68,4179.01,4004.87,3972.10,3992.66,4153.10,4666.34,5393.60,5594.88,5696.76,5809.67,5866.59,5954.61,5963.73,5770.12,5718.07,5640.35,5581.24,5547.76,5927.84,5969.02,5645.20,5099.62,4698.28,0.00,125255.09
27/10/2018,Dissabte,4408.63,4196.51,4024.41,3919.93,3839.01,3833.08,3911.91,4169.00,4412.54,4707.07,5026.02,5128.01,5195.94,5234.73,4999.55,4774.90,4626.94,4598.54,4716.95,4994.46,5068.29,4972.48,4558.12,4254.18,0.00,109571.18
